,Source,OBSRA,OBSDEC,7MTM2_contNAXIS,7MTM2_contCDELT,7MTM2_contPEAK,7MTM2_contAGMADRES,7MTM2_contAGSTDRES,7MTM2_contAGMADREM,7MTM2_contAGSTDREM,7MTM2_contAGMADIMM,7MTM2_contAGSTDIMM,7MTM2_contBMAJ,7MTM2_contBMIN,7MTM2_contBPA,7MTM2_spw0PEAK,7MTM2_spw0AGMADRESch0200,7MTM2_spw0AGSTDRESch0200,7MTM2_spw0AGMADRESch1000,7MTM2_spw0AGSTDRESch1000,7MTM2_spw0AGMADRESch2000,7MTM2_spw0AGSTDRESch2000,7MTM2_spw0AGMADRESch2800,7MTM2_spw0AGSTDRESch2800,7MTM2_spw0BMAJ,7MTM2_spw0BMIN,7MTM2_spw0BPA,7MTM2_spw1PEAK,7MTM2_spw1AGMADRESch0200,7MTM2_spw1AGSTDRESch0200,7MTM2_spw1AGMADRESch1000,7MTM2_spw1AGSTDRESch1000,7MTM2_spw1AGMADRESch2000,7MTM2_spw1AGSTDRESch2000,7MTM2_spw1AGMADRESch2800,7MTM2_spw1AGSTDRESch2800,7MTM2_spw1BMAJ,7MTM2_spw1BMIN,7MTM2_spw1BPA,7MTM2_spw2PEAK,7MTM2_spw2AGMADRESch0200,7MTM2_spw2AGSTDRESch0200,7MTM2_spw2AGMADRESch1000,7MTM2_spw2AGSTDRESch1000,7MTM2_spw2AGMADRESch2000,7MTM2_spw2AGSTDRESch2000,7MTM2_spw2AGMADRESch2800,7MTM2_spw2AGSTDRESch2800,7MTM2_spw2BMAJ,7MTM2_spw2BMIN,7MTM2_spw2BPA,7MTM2_spw3PEAK,7MTM2_spw3AGMADRESch0200,7MTM2_spw3AGSTDRESch0200,7MTM2_spw3AGMADRESch1000,7MTM2_spw3AGSTDRESch1000,7MTM2_spw3AGMADRESch2000,7MTM2_spw3AGSTDRESch2000,7MTM2_spw3AGMADRESch2800,7MTM2_spw3AGSTDRESch2800,7MTM2_spw3BMAJ,7MTM2_spw3BMIN,7MTM2_spw3BPA
904,728716,211.6287500001,-61.73260277781,257,0.150000000000012,0.0019938524,7.173280755524e-05,9.409469203092e-05,6.818710244261e-05,9.08732690732e-05,8.654989505885e-05,0.0001307292550337,0.85510301589972,0.7570798397064,9.406829833984,0.059176832,0.0062466203,0.009269379,0.0065783113,0.009712687,0.0058526993,0.0084223235,0.005980669,0.008619979,0.92963016033156,0.82469582557668,20.31910324097,0.25271377,0.007158937,0.010605232,0.006103664,0.009082841,0.0054066926,0.007897986,0.0056069423,0.0083026355,0.9347066879274,0.83359473943716,23.1895904541,0.1051678,0.012702164,0.018688947,0.011720482,0.01687962,0.012716249,0.018872708,0.013119977,0.019318452,0.94765293598176,0.8345008492470001,24.12228393555,0.3249557,0.013263809,0.019360922,0.011204797,0.016357033,0.0120579805,0.017644491,0.01201512,0.017463664,0.9381286501884,0.8266325592996,24.1075592041
905,729061,211.6846666667,-61.48338611114,257,0.150000000000012,0.0027068905,6.870628567412e-05,8.993348455988e-05,6.314656639006e-05,8.514182263752e-05,8.1805010268e-05,0.0001229301269632,0.84874153137192,0.7603257894516,9.609375,0.09181744,0.0057060528,0.008173881,0.006619144,0.009877743,0.006288683,0.009374015,0.006526335,0.009719275,0.9233028292654799,0.8299924135207201,25.25034141541,0.2647448,0.0074557774,0.010922635,0.0060623414,0.009055814,0.005580567,0.008031637,0.0057321694,0.008447319,0.93847417831404,0.82744526863116,28.95994758606,0.14663272,0.012358824,0.018441878,0.012513507,0.018580277,0.012717543,0.018638067,0.013224296,0.01951307,0.9378253817557201,0.84239655733116,24.85486602783,0.46411368,0.012192697,0.017596355,0.012750201,0.01885841,0.011766347,0.017053807,0.011449089,0.016514104,0.93963867425928,0.82054829597472,27.41295051575
906,730127,212.1805416667,-61.41387777781,257,0.150000000000012,0.0018198694,7.359155279119e-05,9.62552803685e-05,6.877126725158e-05,9.221202344634e-05,9.321729157818e-05,0.0001390843390254,0.8398416638376,0.7502396106718799,7.437652587891,0.05258349,0.006194759,0.009179955,0.00674647,0.010086547,0.006695784,0.0099594025,0.006514892,0.009581687,0.92964810132972,0.8274723291396,23.09897613525,0.462119,0.0072111636,0.010675345,0.0062078773,0.009174509,0.0057037575,0.008124255,0.005462838,0.007873966,0.93093228340164,0.82596784830084,24.3715171814,0.105108514,0.011803428,0.017902704,0.012235135,0.017681256,0.012934913,0.019090274,0.0125020025,0.018393457,0.9405413866043999,0.837273001671,25.00001907349,0.66205114,0.0132825915,0.02002466,0.012892535,0.018883321,0.012706313,0.018848471,0.012299162,0.017958349,0.92195373773592,0.8260027766226,23.91874885559
907,730135,212.1960416667,-61.43215555559,259,0.150000000000012,0.0029009422,7.470280252164e-05,9.876705735223e-05,6.743051926605e-05,9.212100121658e-05,9.503041655989e-05,0.0001465558161726,0.85200047492976,0.7595128417014,10.27117919922,0.08884129,0.0065857745,0.009601379,0.0066117076,0.009774613,0.0063457987,0.009461045,0.0063269315,0.009270233,0.92948871850956,0.82351863384264,23.63637542725,0.82847,0.00747678,0.011134283,0.005736566,0.008416247,0.0054045767,0.007821897,0.006056431,0.008923897,0.9329854249954801,0.8335089087487201,28.0283203125,0.14503863,0.01211769,0.017363967,0.013095614,0.019210538,0.012647678,0.019331602,0.012506199,0.018024035,0.94648444652556,0.83901387453084,26.00955581665,1.0897081,0.013418482,0.019641945,0.012901595,0.01902902,0.012704756,0.0184987,0.011815023,0.017330227,0.9376491308212801,0.81457644701016,26.59335327148
908,731221,212.8535833334,-61.39056111114,273,0.140000000000004,0.0007405646,8.644733316032e-05,0.0001161228428828,8.523174619768e-05,0.0001148407609435,9.754158963915e-05,0.0001451283314964,0.8044949769973201,0.72799515724176,1.427668809891,0.05508833,0.0060552834,0.008969058,0.006113693,0.00905369,0.005837601,0.008421461,0.006152915,0.009178745,0.8745019435882799,0.78166896104808,14.97963523865,0.17600122,0.006668603,0.009616416,0.0058838762,0.008641034,0.0054998836,0.008187065,0.005306616,0.007745207,0.87739580869668,0.78018182516088,19.84626197815,0.10374796,0.010721788,0.015511912,0.0118879955,0.017283566,0.009337922,0.012635974,0.012405225,0.018205276,0.8854792714119601,0.78746503591548,17.64109230042,0.27054608,0.012677606,0.018975332,0.012135104,0.0178034,0.011996137,0.01808022,0.011597348,0.017026592,0.8648446202276401,0.77631396055236,17.62800788879
909,731492,213.0385000001,-61.37579444448,257,0.150000000000012,0.002196912,8.806100231595e-05,0.0001187022207887,8.517639071215e-05,0.0001157033766503,0.0001018638722599,0.0001507744891569,0.84089255332932,0.75948584079744,9.824864387512,0.057076074,0.0064853285,0.009525389,0.0067508924,0.010009552,0.006531316,0.009676535,0.006540311,0.009808539,0.9282842874525601,0.82392597198504,22.63780975342,0.10525093,0.007242817,0.010684836,0.006472617,0.009395781,0.0061577037,0.009155395,0.005918168,0.0084125325,0.92825794219968,0.81929802894588,23.33916473389,0.11180217,0.011767384,0.016923374,0.011973699,0.018301252,0.012552605,0.018825047,0.012988525,0.019015348,0.9388185143472,0.82998269796384,23.5876121521,0.19765592,0.013483158,0.01978451,0.012671859,0.018432235,0.012126717,0.01794593,0.012548505,0.01857542,0.9220978021622401,0.8204884529112,21.55377197266
910,731997,213.6564166667,-61.8038666667,257,0.150000000000012,0.002441383,6.964278873056e-05,8.948355389293e-05,6.43219682388e-05,8.498562965542e-05,9.447451884625e-05,0.000149093742948,0.8466511368751201,0.7599264979363201,7.565307617188,0.14854111,0.00594112,0.008555948,0.0057440344,0.008413284,0.0060230433,0.0087415,0.0063053127,0.00937834,0.9324482083322401,0.81753677129736,19.15254974365,0.5290501,0.0074689896,0.011056734,0.0058353986,0.008510304,0.0058836746,0.008528812,0.006368894,0.009075268,0.9354619979859601,0.8174952864648,19.61248970032,0.22686863,0.012577367,0.01870245,0.012766714,0.018819548,0.01291827,0.019190846,0.012970919,0.019225335,0.94420886039748,0.8300596475602801,22.79090881348,0.80380267,0.013119261,0.01940193,0.012205766,0.018191969,0.012072725,0.01792442,0.012565435,0.018322187,0.9332637786863999,0.81505334377296,19.86131477356
911,732038,213.3122916667,-61.28124722225,259,0.150000000000012,0.07056947,0.0001753955875756,0.000219916109927,0.000156558046001,0.0002010583557421,0.0003006739716511,0.0004618873936124,0.84979790449128,0.7594749927522,9.285766601562,0.8363641,0.0062467176,0.009137415,0.0062247505,0.008875064,0.0059422594,0.008760464,0.0068799607,0.009957932,0.9294881820678,0.82141631841672,22.66086578369,1.3178053,0.007323326,0.010729417,0.0063864086,0.009437875,0.0071258508,0.009498915,0.0065240636,0.00923994,0.93184792995456,0.8240064382551601,24.89894485474,0.8845307,0.012830939,0.018839914,0.012501133,0.018593278,0.012713239,0.018703787,0.011598478,0.016868873,0.93185991048816,0.8400226831437599,21.37518501282,1.3498336,0.013581678,0.0202631,0.012657261,0.018387642,0.012067988,0.01795503,0.011562698,0.016971985,0.9198513627051601,0.81836003065104,23.43045425415
912,732540,213.5719583334,-61.20503055559,257,0.150000000000012,0.0048332256,0.0001080978981918,0.0001465066161472,0.0001050130085787,0.0001423841022188,0.000121554992802,0.0001805170468288,0.83803164958944,0.7526611089705599,8.241897583008,0.19729203,0.005696648,0.008381339,0.0066012847,0.00975548,0.006061175,0.008686694,0.0066112317,0.009829206,0.9239240884780799,0.82463496923448,21.63774871826,0.32369676,0.0069947066,0.0099747395,0.0056025223,0.008163554,0.0055377115,0.008000901,0.0057350066,0.008150506,0.9216229915619999,0.82594817876808,20.12628173828,0.24402249,0.012409288,0.018684229,0.011706102,0.01676938,0.012434182,0.018480504,0.011960339,0.01742439,0.9331776499748401,0.83829981088656,22.80438613892,0.44162226,0.013474941,0.020281436,0.012435511,0.018418744,0.011356124,0.016242238,0.011954443,0.017850839,0.9142782688141199,0.81819325685484,22.17006111145
913,732713,213.6930416667,-61.19351944448,259,0.150000000000012,0.006520455,8.814390457701e-05,0.000117133873573,8.381796942558e-05,0.0001130174496211,0.0001028987753671,0.0001529139262857,0.84790486097352,0.756165266037,9.513778686523,0.06267204,0.0062354156,0.009280833,0.006702988,0.00993192,0.0059872386,0.008658414,0.0066060624,0.009775584,0.91862100362772,0.82940071821228,18.04176139832,0.09381885,0.007446913,0.011014934,0.005888369,0.00846921,0.006355356,0.009305038,0.005866553,0.00860701,0.92673504352584,0.82482957839952,25.27425384521,0.11748784,0.012256438,0.018068394,0.012200625,0.017819017,0.012764292,0.018810254,0.01257075,0.018662794,0.9397612214089199,0.8341608047486401,26.48526763916,0.1604912,0.013513527,0.019636715,0.013201728,0.019365503,0.011564936,0.01645743,0.011376773,0.016378244,0.9219776391982799,0.814128935337,24.83762931824
914,732775,213.7764583334,-61.26142500003,257,0.150000000000012,0.00090837723,6.719744123984e-05,8.803420496406e-05,6.30964350421e-05,8.385919500142e-05,8.025011629798e-05,0.000120200929814,0.84154957532892,0.7589104771615199,7.980499267578,0.05498252,0.006322414,0.009388413,0.0066255713,0.009749593,0.006711556,0.010065366,0.0066077057,0.0097660925,0.9188278913498401,0.82712846994408,20.21850204468,0.22690117,0.0072494587,0.010683958,0.0055130217,0.007920294,0.005636943,0.008360316,0.005467492,0.007892483,0.9360861182211601,0.82293701171868,30.31256866455,0.10734871,0.012312581,0.018071087,0.011318806,0.016504513,0.012418921,0.018352015,0.012791112,0.01874546,0.93838244676588,0.8362269997596,28.52105712891,0.3545642,0.01300516,0.019174498,0.011807909,0.017240297,0.011726424,0.017245147,0.011563926,0.017144078,0.93435835838328,0.82056063413628,26.12705993652
915,737232,216.0801666667,-60.47367222225,255,0.150000000000012,0.00067657453,8.332503057318e-05,0.0001117248393712,8.220469317166e-05,0.0001103770046029,9.204673551721e-05,0.0001361389731755,0.83614212274536,0.75972461700456,11.68992614746,0.05245337,0.0061763683,0.009071973,0.006422069,0.009604659,0.0067708767,0.009982865,0.006747411,0.009877648,0.9054977297781599,0.81528204679488,13.63059043884,0.30032262,0.007042455,0.010580488,0.006018503,0.008897257,0.0057946104,0.00859096,0.005570103,0.008183926,0.9068245291710001,0.817949950695,19.21099472046,0.100235835,0.012775448,0.01857278,0.012349975,0.017991154,0.012923035,0.018965669,0.012419531,0.018306242,0.9180822968481601,0.8277055621146,15.91157627106,0.49582574,0.013580616,0.020380065,0.01335908,0.01981345,0.012599511,0.018465532,0.012028845,0.017734595,0.9031476974486399,0.81314706802356,19.68745231628
916,737436,216.0757916667,-60.33633333337,257,0.150000000000012,0.0026454781,7.163693953771e-05,9.597250755178e-05,6.808392936364e-05,9.257193596568e-05,8.307863026857e-05,0.0001254878588952,0.8413214087487599,0.76288360357296,11.61163806915,0.10266253,0.0056402977,0.00808983,0.0064638737,0.009506787,0.0061079147,0.009206418,0.0063573224,0.009425389,0.9070312976838001,0.8198442459108,19.00105285645,0.3166588,0.006243095,0.009029288,0.005441184,0.007928272,0.0052845418,0.007606139,0.0055610277,0.007960875,0.90764522552484,0.81887215375908,20.37340354919,0.14744765,0.012358035,0.018104471,0.012341045,0.018266514,0.011138919,0.016175723,0.01134254,0.016310055,0.9207093119619599,0.82885307073588,21.43436050415,0.4563832,0.012787452,0.01886364,0.012563738,0.018825205,0.011545186,0.017198214,0.011712547,0.017354833,0.90882194042196,0.8166941404344,22.83033370972
917,737488,216.3034583334,-60.5861416667,273,0.140000000000004,0.0011581341,7.343417382799e-05,9.473047975916e-05,6.803470023442e-05,8.99863516679e-05,9.597084863344e-05,0.0001489144196967,0.7841197848319199,0.70581531524652,-4.91828918457,0.07508175,0.005844548,0.008651643,0.006374629,0.009409103,0.00626234,0.009238575,0.0062909196,0.009330122,0.84740263223652,0.7606878876687599,2.548583984375,0.38935578,0.0067659128,0.01004036,0.0059298608,0.008674128,0.0053199357,0.007665629,0.006140971,0.008326058,0.84098368883124,0.76384985446944,13.46766853333,0.1101374,0.011692229,0.017271874,0.01174775,0.01726875,0.011390695,0.016465403,0.0117999045,0.017380357,0.85241931676848,0.77073109149924,7.194274902344,0.5503503,0.0124264145,0.018205028,0.012057968,0.017864726,0.011849991,0.017579753,0.011122606,0.016351344,0.8321400284767201,0.7581117153168,5.056701660156
918,737579,216.3131666667,-60.54575833337,255,0.150000000000012,0.006425027,7.436422311002e-05,9.465902257944e-05,6.796632078476e-05,8.958425314631e-05,0.0001037674810505,0.0001573970803292,0.83229452371584,0.75332927703852,-1.645263671875,0.28487906,0.0060807494,0.008993302,0.006139835,0.009109319,0.006295258,0.0094046835,0.006476726,0.009468485,0.9164283275602799,0.82586991786948,20.17755126953,0.93885446,0.0069594625,0.010247027,0.005735227,0.0083604185,0.005379756,0.00789313,0.007078065,0.009481658,0.9093036055564799,0.81920051574696,21.99494552612,0.32514876,0.012015377,0.017945055,0.011711843,0.017655287,0.010860193,0.015553894,0.0111426795,0.016102998,0.9311265349387201,0.83273929357536,26.56297111511,1.3464495,0.012706506,0.018940976,0.01257742,0.01848108,0.011500284,0.017126918,0.0110091325,0.016308306,0.90648043155684,0.8184875249862,22.44210243225
919,737588,216.3046666667,-60.52815277781,259,0.150000000000012,0.03687856,0.0001112585741794,0.0001414480793756,9.65941362665e-05,0.000130258849822,0.0001955415791599,0.0002902773267124,0.87745702266684,0.79762148857116,15.99386405945,0.4437675,0.0058423984,0.008272273,0.0063723153,0.009325775,0.0064344006,0.0095456755,0.006213528,0.00903415,0.9476843476294801,0.83886545896524,23.56727409363,1.0267307,0.006849636,0.010336606,0.0061557344,0.009120514,0.0064783143,0.009134671,0.007555711,0.010407608,0.95459902286544,0.84210640192044,31.47187423706,0.48583812,0.012287714,0.017968282,0.012117786,0.017864382,0.011822092,0.017617675,0.012320317,0.01819742,0.96389961242688,0.8421283960344,29.15963745117,1.1021204,0.012755129,0.01872932,0.011862836,0.017221875,0.011763388,0.017485445,0.011207638,0.016556289,0.9579244852065599,0.85523748397812,32.68723297119
920,737671,216.2333750001,-60.38547222225,257,0.150000000000012,0.0020465397,7.195884973044e-05,9.367179154651e-05,6.545986252604e-05,8.808779966785e-05,9.651233267505e-05,0.0001427171373507,0.83474493026724,0.7615623474122399,3.886184692383,0.09866247,0.0059209648,0.00888845,0.0061532883,0.008989548,0.0060995687,0.009102357,0.005977724,0.008972298,0.9133446216582,0.8203466534616,22.66539955139,0.6664213,0.0068040094,0.009712197,0.0054007964,0.0080965515,0.0052628918,0.00765168,0.0051427907,0.0075634536,0.9189264178274401,0.82433259487152,23.56800079346,0.15338904,0.011218987,0.016458862,0.011589088,0.017029203,0.01195787,0.017696971,0.011613559,0.01729598,0.9278035759925999,0.8311633467674401,25.6363658905,0.8514792,0.012260472,0.018180003,0.011112951,0.015944585,0.0116916895,0.01728205,0.011147206,0.016367525,0.91322469711288,0.8207747936247599,23.63989067078
921,737673,216.2733750001,-60.43447222225,257,0.150000000000012,0.004310792,9.064999176189e-05,0.0001201105478685,8.644312038086e-05,0.0001161363034043,0.0001106885174522,0.0001621287810849,0.83258867263788,0.7594282031058001,7.739775657654,0.15674075,0.0057499576,0.008322288,0.005963672,0.008825797,0.0062688906,0.009104757,0.0060286075,0.0088971695,0.9098303914069199,0.8189482092858,17.35976219177,0.7406345,0.0064164437,0.009610322,0.0054770475,0.0081671085,0.00519822,0.0075119818,0.005254108,0.0075813686,0.91513174772268,0.82340449094772,21.31846427917,0.21190347,0.011929189,0.017724002,0.010653024,0.015522922,0.01171393,0.017184788,0.011529257,0.017342057,0.917174935341,0.82820397615444,16.94092178345,0.80950266,0.012600729,0.01873262,0.011846024,0.01740371,0.011116208,0.016642306,0.010843651,0.016140483,0.9217986464501999,0.81902015209188,25.2787322998
922,737702,216.2520000001,-60.38308888892,257,0.150000000000012,0.0012239201,7.390680548269e-05,9.570763359079e-05,6.924461195013e-05,9.121040784521e-05,9.767925803317e-05,0.0001453032018617,0.83150595426564,0.75810253620132,9.967683792114,0.09435986,0.0051100967,0.00733732,0.0058802296,0.00866858,0.0059667313,0.008841358,0.005936027,0.008773664,0.9152839779854401,0.82261973619468,18.43703651428,0.75326043,0.006662648,0.009826644,0.0055140615,0.008186529,0.0050182887,0.007250556,0.0049181655,0.0070622885,0.9127029180527999,0.82117003202424,21.59714508057,0.16090634,0.011084802,0.01627953,0.011517548,0.016746804,0.011605355,0.017275624,0.011445628,0.016909553,0.9265239834785999,0.8313158750533199,23.00718307495,0.94439214,0.012610285,0.018668598,0.0120781,0.0181266,0.01151828,0.017153142,0.011270352,0.016678065,0.91482567787188,0.81882178783416,23.26996803284
923,737762,216.2598750001,-60.35364444448,257,0.150000000000012,0.001397829,8.410468581133e-05,0.000111601962999,8.021664689295e-05,0.0001073991443263,9.919053263729e-05,0.0001475972967455,0.8306435346602401,0.75619941949836,8.522583007812,0.09771626,0.005806217,0.008820361,0.005815001,0.008532629,0.0062304917,0.009187364,0.005322997,0.007664884,0.90988892316828,0.8263741731642,18.95756149292,0.9326582,0.0066277483,0.009830469,0.0053912713,0.0077841077,0.005121398,0.0073658475,0.00533845,0.007353902,0.9129335284234801,0.8192469477654,25.97444152832,0.15622702,0.010569245,0.0156201655,0.011212841,0.01682901,0.011749928,0.017373648,0.011360016,0.016660908,0.92154109478004,0.83632433414472,22.36141777039,1.1661904,0.011847457,0.017286334,0.011994457,0.017600263,0.011533108,0.017325481,0.010161556,0.014592455,0.91125601530084,0.81752729415876,28.2195186615
924,701007,195.3635833333,-62.43078333333,241,0.159999999999984,0.0013894646,8.076517406153e-05,0.0001078992936527,7.865783118177e-05,0.0001057440749719,9.188686090056e-05,0.0001346542994725,0.9356194734573601,0.82826638221744,-14.25490665436,0.083568096,0.004216521,0.0060243756,0.004556605,0.0067130127,0.004447633,0.006624139,0.0045002275,0.0067041493,1.03010880947112,0.8909531831739601,-13.35418319702,0.08153288,0.005185105,0.00766147,0.0043372614,0.0063884123,0.0040290593,0.005790577,0.004106782,0.005779439,1.01416540145868,0.88433974981296,-13.97119808197,0.1048426,0.008467755,0.012684879,0.008808225,0.013139253,0.008573032,0.012647083,0.008406889,0.012637682,1.02598166465748,0.8888974785806399,-13.33981132507,0.12993082,0.009788526,0.014210868,0.009643572,0.014417633,0.0091875205,0.013006503,0.008971649,0.013201458,1.01076805591596,0.88280618190768,-13.91822624207
925,702356,196.38,-62.50004166667,241,0.159999999999984,0.0042708,7.411668775603e-05,9.320469689555e-05,6.783108256059e-05,8.796893962426e-05,0.0001029741179082,0.000151206360897,0.950471699238,0.8236944079398001,-17.2948589325,0.13058513,0.004319923,0.006098869,0.004287785,0.006137278,0.004557604,0.006757473,0.004522109,0.006714845,1.03044390678396,0.8876273036004,-15.79920005798,0.60185647,0.005035668,0.0075209904,0.0044703656,0.0066915504,0.0040166285,0.0058426047,0.00523122,0.006988877,1.01236367225664,0.87812787294396,-14.6840877533,0.1841306,0.009019681,0.013420135,0.008614256,0.013025449,0.008747978,0.012949198,0.008484287,0.012432797,1.02505064010624,0.8862294554712,-15.38541984558,0.7519486,0.010300276,0.01507055,0.00940716,0.013676286,0.009263171,0.013799228,0.0089081675,0.012710996,1.01461064815512,0.87429815530776,-17.89880943298
926,702716,196.672875,-62.60733611111,241,0.159999999999984,0.00074219704,6.921625026735e-05,9.207220136886e-05,6.756027141819e-05,9.037631389219e-05,7.895837188698e-05,0.0001131531898864,0.95015144348136,0.82174992561324,-17.06024169922,0.05579215,0.0044724825,0.0065884,0.0042118044,0.006406605,0.0045814174,0.006747899,0.0043401704,0.006442976,1.03645348548876,0.8896455168724801,-16.80818557739,0.093865514,0.005094079,0.0077219503,0.004622342,0.0066677383,0.0042577493,0.006201396,0.003815214,0.00551233,1.01857233047472,0.8796819448472399,-16.01313400269,0.07666211,0.008328142,0.012471652,0.008780422,0.013132089,0.008637784,0.012734988,0.00879113,0.012851048,1.02743828296668,0.88860046863564,-16.3625164032,0.1655815,0.010066631,0.014906585,0.009666374,0.014163284,0.009710284,0.014283617,0.008808246,0.012955037,1.01664984226212,0.8749669790268001,-17.99251174927
927,702804,196.7282916667,-62.54853888889,241,0.159999999999984,0.00054110016,7.488395203836e-05,0.0001027921316563,7.399760215776e-05,0.0001017503018375,8.052044722717e-05,0.0001182863416034,0.9527844190597201,0.8276600837707201,-17.25319862366,0.035117675,0.0041941083,0.0061145187,0.0044053853,0.006594038,0.0044909455,0.0066273645,0.0043606395,0.006415261,1.03594887256608,0.89035719633108,-15.94145011902,0.19654217,0.0049415766,0.007436714,0.0040643467,0.006129857,0.0040128916,0.006024107,0.0038544815,0.005425875,1.0165569782256,0.8833760619163199,-14.94128036499,0.07435454,0.008989074,0.013228828,0.008341382,0.011936771,0.008692085,0.012743409,0.008451493,0.012693602,1.0325042009352,0.8892621994017599,-14.79620742798,0.3212415,0.009912959,0.014375864,0.00958912,0.014148331,0.009031576,0.013264696,0.00885093,0.013148522,1.01608479022968,0.8793886303900801,-19.00036239624
928,703040,196.8666666667,-62.23330555556,241,0.159999999999984,0.0058101853,7.289025234058e-05,9.415594831808e-05,6.75577466609e-05,8.963776781457e-05,9.080411109608e-05,0.000132080167532,0.95083421468724,0.828785955906,-19.23238563538,0.1644497,0.0041580764,0.0061160326,0.0043029254,0.0063307597,0.004519076,0.0065467595,0.00425467,0.006329153,1.03218626976012,0.8928217291831201,-20.77347755432,0.5709679,0.005125376,0.0076115085,0.0041713496,0.0061567845,0.0039154226,0.0057165306,0.0040272973,0.0060137846,1.013880133629,0.88566398620596,-17.21812820435,0.2029629,0.008327734,0.012334383,0.007952807,0.011585008,0.0086576035,0.0128792245,0.008164326,0.011957422,1.027124762535,0.89239227771744,-18.07475471497,0.69203836,0.009656426,0.014300106,0.009314647,0.014090797,0.009062022,0.013632119,0.008850022,0.013220252,1.01250672340392,0.88505846261964,-18.2827796936
929,703088,196.948375,-62.60893333333,241,0.159999999999984,0.0008173991,7.080310751917e-05,9.800497355172e-05,6.939517334104e-05,9.627447434468e-05,7.679917325731e-05,0.0001134390258812,0.9577092528342,0.8303707242010799,-17.94259643555,0.035125617,0.003802994,0.005667671,0.0041619004,0.0059554866,0.0039742286,0.0058096144,0.0042023016,0.0062083714,1.03731906414024,0.89694160223004,-17.13782501221,0.2686613,0.0049679405,0.007539594,0.0040386873,0.006141733,0.0038300597,0.005729118,0.0046072695,0.0069278385,1.02071070671076,0.8857842087744,-16.83293533325,0.06971207,0.0082763685,0.0121476,0.008336261,0.012375154,0.008396168,0.012200565,0.008086839,0.0116787385,1.03521907329552,0.89666324853912,-16.09405708313,0.37915105,0.009909301,0.0146010015,0.009424213,0.013819375,0.008587603,0.012762683,0.008622714,0.012554652,1.02148354053504,0.8819418549538801,-17.73203086853
930,703167,196.9726666667,-62.47520555556,241,0.159999999999984,0.001149124,6.77866555634e-05,9.010692156153e-05,6.667989509879e-05,8.892785990611e-05,7.723472663201e-05,0.0001119072912843,0.95276725292196,0.83056271076216,-17.91698265076,0.03671186,0.0039206306,0.0056260615,0.004121102,0.006087591,0.0042775497,0.0063415985,0.0043077543,0.006271582,1.03608298301688,0.8987911939619999,-17.36318588257,0.13416395,0.0050534806,0.007435058,0.0040091537,0.0057932734,0.003964664,0.0058370363,0.0038784593,0.0055780406,1.0275840759276,0.8921135663985599,-18.01206207275,0.206462,0.008517793,0.013008472,0.008465651,0.01258662,0.0084031755,0.012637741,0.008427871,0.012249646,1.03597939014444,0.89744889736188,-17.7382144928,0.19742739,0.009273704,0.013933439,0.008989531,0.01328031,0.008255833,0.011976605,0.008640777,0.012682699,1.02442371845256,0.89018857479096,-18.14872741699
931,703373,197.105,-62.43234444444,241,0.159999999999984,0.00047357957,7.263747102115e-05,0.0001002389544738,7.2007504059e-05,9.943800978363e-05,8.000367961358e-05,0.0001153637422249,0.9537917971611599,0.83185523748396,-18.43355178833,0.035270672,0.004212415,0.006260339,0.0041426523,0.0060253944,0.004304159,0.006351014,0.0041487645,0.0061129783,1.03990936279284,0.9011670351029999,-18.06862258911,0.16935222,0.0048077023,0.0071700993,0.0039007065,0.005576939,0.004042277,0.005913997,0.004308009,0.0063053938,1.02988111972824,0.89435809850688,-18.24400901794,0.06899108,0.008101931,0.012024413,0.008309351,0.012444133,0.008321641,0.012488485,0.008589672,0.012644949,1.0337221622466,0.89952969551076,-18.08662414551,0.2817477,0.009441333,0.013984031,0.009146955,0.013311255,0.008916651,0.01329103,0.008586837,0.012676993,1.02799570560444,0.89101195335396,-19.02954673767
932,703396,197.1162916667,-62.40803888889,255,0.150000000000012,0.0005315325,7.452175486833e-05,9.892512025544e-05,7.374845154118e-05,9.820722334553e-05,8.594671817264e-05,0.000127144245198,0.91106379032148,0.81948143243772,-6.453125,0.0400234,0.004665553,0.0070134653,0.0045907255,0.00693879,0.004739255,0.0070540886,0.0048199715,0.007119184,0.9856108427047201,0.87903624773016,-8.171699523926,0.29641017,0.0055973195,0.008288431,0.004753188,0.0070735402,0.00451486,0.0066603185,0.004675031,0.00650655,0.9774497747422799,0.87147861719148,-8.538285255432,0.085414335,0.0094566075,0.013993694,0.009076052,0.013105591,0.008982738,0.013017593,0.009577046,0.013836282,0.9804800152778399,0.87690669298164,-4.189910888672,0.41745317,0.010357524,0.014943661,0.009901011,0.014869657,0.009795769,0.014377316,0.009278883,0.0136754885,0.97309857606876,0.8726543188095599,-8.081177711487
