,Source,OBSRA,OBSDEC,7MTM2TM1_contNAXIS,7MTM2TM1_contCDELT,7MTM2TM1_contPEAK,7MTM2TM1_contAGMADRES,7MTM2TM1_contAGSTDRES,7MTM2TM1_contAGMADREM,7MTM2TM1_contAGSTDREM,7MTM2TM1_contAGMADIMM,7MTM2TM1_contAGSTDIMM,7MTM2TM1_contBMAJ,7MTM2TM1_contBMIN,7MTM2TM1_contBPA,7MTM2TM1_spw0PEAK,7MTM2TM1_spw0AGMADRESch0200,7MTM2TM1_spw0AGSTDRESch0200,7MTM2TM1_spw0AGMADRESch1000,7MTM2TM1_spw0AGSTDRESch1000,7MTM2TM1_spw0AGMADRESch2000,7MTM2TM1_spw0AGSTDRESch2000,7MTM2TM1_spw0AGMADRESch2800,7MTM2TM1_spw0AGSTDRESch2800,7MTM2TM1_spw0BMAJ,7MTM2TM1_spw0BMIN,7MTM2TM1_spw0BPA,7MTM2TM1_spw1PEAK,7MTM2TM1_spw1AGMADRESch0200,7MTM2TM1_spw1AGSTDRESch0200,7MTM2TM1_spw1AGMADRESch1000,7MTM2TM1_spw1AGSTDRESch1000,7MTM2TM1_spw1AGMADRESch2000,7MTM2TM1_spw1AGSTDRESch2000,7MTM2TM1_spw1AGMADRESch2800,7MTM2TM1_spw1AGSTDRESch2800,7MTM2TM1_spw1BMAJ,7MTM2TM1_spw1BMIN,7MTM2TM1_spw1BPA,7MTM2TM1_spw2PEAK,7MTM2TM1_spw2AGMADRESch0200,7MTM2TM1_spw2AGSTDRESch0200,7MTM2TM1_spw2AGMADRESch1000,7MTM2TM1_spw2AGSTDRESch1000,7MTM2TM1_spw2AGMADRESch2000,7MTM2TM1_spw2AGSTDRESch2000,7MTM2TM1_spw2AGMADRESch2800,7MTM2TM1_spw2AGSTDRESch2800,7MTM2TM1_spw2BMAJ,7MTM2TM1_spw2BMIN,7MTM2TM1_spw2BPA,7MTM2TM1_spw3PEAK,7MTM2TM1_spw3AGMADRESch0200,7MTM2TM1_spw3AGSTDRESch0200,7MTM2TM1_spw3AGMADRESch1000,7MTM2TM1_spw3AGSTDRESch1000,7MTM2TM1_spw3AGMADRESch2000,7MTM2TM1_spw3AGSTDRESch2000,7MTM2TM1_spw3AGMADRESch2800,7MTM2TM1_spw3AGSTDRESch2800,7MTM2TM1_spw3BMAJ,7MTM2TM1_spw3BMIN,7MTM2TM1_spw3BPA
957,706845,198.6829166667,-62.97914166667,803,0.04500000000000001,0.0013142047,4.189135870547e-05,6.116973236203e-05,4.136440111324e-05,6.016736733727e-05,4.285938121029e-05,6.324539572233e-05,0.3249652683735,0.271438270807284,-12.41465377808,0.023239218,0.0020474317,0.0030195857,0.0022247464,0.003304016,0.0022279732,0.0033159028,0.002050445,0.0029771477,0.42998862266532,0.37828886508936,-5.199995994568,0.061132565,0.0023463438,0.0034384716,0.002145616,0.0031850142,0.0020423315,0.003045196,0.002101508,0.0030122588,0.42922425270096,0.37483385205276,-4.685821533203,0.04809325,0.004315602,0.006407957,0.0039235037,0.005711992,0.0042832694,0.0063579315,0.0042769574,0.0063396287,0.42278581857672,0.37048497796044,-6.070367336273,0.08557242,0.004625753,0.00675986,0.0048813247,0.007219205,0.0045550703,0.0067708804,0.00435887,0.0064571816,0.4190609157084,0.37009891867644,-7.031453609467
958,707049,198.7976666667,-63.09153611111,673,0.054,0.009479599,6.436609692173e-05,9.373627108289e-05,6.295415369095e-05,9.144932118943e-05,6.736825162079e-05,9.897087147692e-05,0.36786672472968,0.32837954163552,-2.94962978363,0.13898928,0.0021772082,0.0032331913,0.0022842214,0.0033877627,0.002298547,0.00342071,0.0023210498,0.0034256843,0.38895520567896,0.342696189880368,-2.939688205719,0.12224138,0.0028015256,0.0041445093,0.002272938,0.00339128,0.0021473963,0.003165797,0.0019362476,0.0028235442,0.38803416490548,0.344924420118336,-6.979464530945,0.14857234,0.0046123937,0.0068518934,0.0044830316,0.006646362,0.0046713944,0.0069636935,0.004701204,0.0069934954,0.37995871901508,0.343282312154772,-7.751568317413,0.15253012,0.0055653867,0.008238677,0.0047834734,0.006971363,0.0049528787,0.007369805,0.004796361,0.0071158665,0.38679015636432,0.340572178363788,-4.8532538414
959,707313,198.863125,-62.84976666667,857,0.042000000000012,0.0057884133,4.410509063746e-05,6.416151882149e-05,4.351999814389e-05,6.305459828582e-05,4.535111656878e-05,6.655960896751e-05,0.306576877832424,0.251870125532148,-18.95220375061,0.0317157,0.0020793255,0.003095522,0.002210083,0.0032925655,0.0021856434,0.003261037,0.0021958442,0.0032624574,0.42836511135096,0.37759900093092,-4.90785741806,0.0733413,0.002667825,0.003950607,0.0022011297,0.0032582975,0.002010701,0.0029869955,0.0030066683,0.0041127545,0.42941400408756,0.37182199955004,-4.01758480072,0.04578208,0.004344908,0.0064547686,0.0044097854,0.006559682,0.004353176,0.006466494,0.0043199323,0.006441092,0.42448922991756,0.37159803509724,-3.784909486771,0.09119945,0.004623547,0.0067513585,0.004959207,0.0073478315,0.0046154484,0.0068724565,0.0044547752,0.0066031893,0.4198634326457999,0.36709198355664,-5.611126422882
960,707463,198.8825833334,-62.67828888889,739,0.048999999999996,0.00035479286,4.559217995848e-05,6.708494038321e-05,4.527526471065e-05,6.626452523051e-05,4.597578663379e-05,6.766765000066e-05,0.340760648250576,0.293813109397872,-5.383803844452,0.018843846,0.002041956,0.0030478092,0.002180637,0.0032453418,0.0021406582,0.0031610194,0.0021930106,0.0032678754,0.43004429340372,0.3805254101754,-0.2539367675781,0.04683016,0.00235087,0.0034323176,0.0021437425,0.003192719,0.0019990013,0.002950582,0.0018820778,0.0027496817,0.42911937832824,0.37734821438796,-1.000366210938,0.040980864,0.004191587,0.0061914064,0.004137365,0.0061367974,0.004164546,0.006179223,0.004186656,0.006206284,0.4163092672824,0.37614563107488,-0.1931762695312,0.087328866,0.004956452,0.007347529,0.00469407,0.00695315,0.004501157,0.0066790367,0.004358558,0.006496103,0.41883701086044,0.37256330251692,-1.555755615234
961,707948,199.1818333334,-62.97538611111,1127,0.0320000000000004,0.12629287,0.0001766545610735,0.0002507818571758,0.0001728192873998,0.0002449285238981,0.0001894615998026,0.0002752501459327,0.199257463216764,0.165844962000864,-50.11748504639,0.6032754,0.0021456988,0.0031502014,0.0021967834,0.0032424168,0.0021801125,0.0031854569,0.0021685283,0.0031960492,0.44160029292096,0.38453185558332,-2.956268548965,0.60524255,0.0023650008,0.0034498475,0.0019896103,0.0028868376,0.002078146,0.003042675,0.0021034838,0.0032222082,0.44270935654644,0.3805111050606,-3.416293382645,0.60425293,0.0040016486,0.005841089,0.0041147284,0.00600753,0.00399897,0.005811515,0.0038745604,0.005607456,0.43899196386348,0.37874752283088,-3.102254629135,0.6123616,0.004762916,0.0069210953,0.0045448584,0.006619651,0.0044093737,0.0064133974,0.0040707276,0.0059510153,0.43671432137472,0.37752020359056,-4.506321907043
962,708080,199.2027916667,-62.843575,1119,0.0320000000000004,0.0091150245,6.296612991719e-05,9.170722478302e-05,6.176950410008e-05,8.952353528002e-05,6.428678170778e-05,9.423524170415e-05,0.209829255938532,0.182061210274704,-50.52144241333,0.11770234,0.0019319507,0.0028378537,0.0022341546,0.0032906178,0.0021841936,0.0032372363,0.0021994158,0.0032594649,0.41992944478992,0.3682231307028,-2.204074621201,0.13132064,0.0026150201,0.0038886964,0.0021557424,0.003184479,0.0018019304,0.0026149282,0.0026876228,0.003663447,0.41316986083968,0.36625936627404,-3.017335414886,0.12465419,0.00414732,0.0061383364,0.0038454914,0.0056395363,0.0041606687,0.0061877393,0.0041859783,0.0061443076,0.41143432259556,0.36670166254044,-3.495276927948,0.15787466,0.0050995555,0.007575834,0.0046560224,0.006836163,0.004498717,0.006677644,0.004426575,0.00655584,0.4093901515008,0.36452201008788,-3.667302370071
963,708348,199.365625,-62.96852777778,841,0.042999999999984,0.0018076773,4.791868923348e-05,6.97303112247e-05,4.746237391373e-05,6.882565503474e-05,4.89743615617e-05,7.200200343505e-05,0.313870817422872,0.257860362529764,-14.55122947693,0.023914076,0.0021075322,0.003108394,0.0021839323,0.0032487425,0.0021310025,0.0031672714,0.002177618,0.0032262306,0.418524891138,0.367547392845,-5.180556774139,0.06386337,0.0025951874,0.003866459,0.0021419765,0.0031649226,0.001915801,0.0028340826,0.0018163767,0.0026569692,0.41672003269212,0.36252290010456,-6.108463764191,0.04532061,0.0042073634,0.006258727,0.00422748,0.006280275,0.004127547,0.0061163804,0.003820073,0.0055672214,0.41375580430032,0.3651969134808,-2.67789721489,0.099384904,0.005030569,0.0074662548,0.0048958757,0.0072437436,0.0045697875,0.006795862,0.003997809,0.005845397,0.40865325927732,0.359423696994768,-4.193721294403
964,708358,199.3155,-62.70686666667,1123,0.0320000000000004,0.05183835,0.0001025594901876,0.0001474783930462,0.0001001675555017,0.0001440952473786,0.0001073891180567,0.0001572677574586,0.199517607688896,0.17552185058592,-53.36543273926,0.3664671,0.0019490409,0.0028438712,0.002021835,0.0029543266,0.0019650024,0.0028709078,0.0022109838,0.0032758154,0.41291111707704,0.36309638619432,-0.9646690487862,0.3444794,0.0024255707,0.0035460999,0.0019493619,0.0028505668,0.0021581294,0.0032479132,0.0020798782,0.003103273,0.40945348143576,0.36348208785072,-4.052191257477,0.3729874,0.004333326,0.0064438083,0.004331664,0.006438701,0.003977823,0.00582994,0.004388483,0.0064797997,0.407992273569,0.36213970184316,-1.310576200485,0.36077505,0.0050340365,0.007367591,0.00490146,0.007267373,0.0041810703,0.0061284374,0.004417434,0.006562719,0.40779206156736,0.35995203256608,-4.262015342712
965,708562,199.4730416667,-62.88094444445,803,0.04500000000000001,0.004389627,5.228467125562e-05,7.611038017785e-05,5.120564310346e-05,7.434863073286e-05,5.436360515887e-05,7.965594704729e-05,0.316454321145996,0.261771738529212,-13.75808143616,0.033465803,0.002083045,0.0030929397,0.002200796,0.00326,0.0022179745,0.0032846394,0.0021280516,0.003163297,0.41743588447584,0.36608323454856,-6.027405738831,0.1480183,0.0025940032,0.0038347803,0.0021744133,0.003235146,0.0018381136,0.002694996,0.0019483464,0.0028942104,0.41568672657024,0.36047166585912,-4.134727954865,0.052929755,0.0042742128,0.006330098,0.0042532803,0.0063408692,0.004368225,0.00647712,0.0039118263,0.0057373918,0.41236528754232,0.36379185318936,-6.044599533081,0.18957014,0.005056562,0.007489146,0.0049343985,0.007309823,0.004586739,0.0068138363,0.0043425206,0.006447868,0.40928614139556,0.36097228527084,-3.326913118362
966,710416,200.6134166667,-62.17632222222,857,0.042000000000012,0.0041415645,4.3858664867e-05,6.38107812847e-05,4.342519241618e-05,6.29590722383e-05,4.473785520531e-05,6.578874308616e-05,0.30487304925918,0.250148832797988,-16.37278175354,0.028284362,0.0021079497,0.003117456,0.0022442606,0.0033258256,0.002174438,0.0032239694,0.0021681064,0.0032242246,0.40987759828572,0.36685398221028,-7.069087505341,0.056190792,0.002639097,0.0039164093,0.0021577326,0.003195519,0.0018231124,0.0026665246,0.0023663938,0.003362187,0.4079826176166,0.36217537522308,-6.165298461914,0.044561237,0.0041990834,0.0062379176,0.0042237774,0.006282979,0.0041495087,0.006175322,0.0042794985,0.0063341632,0.40568852424636,0.36176908016196,-6.706370830536,0.08847808,0.0050793593,0.007543587,0.0048099677,0.007167371,0.004470134,0.0065909843,0.0042357864,0.006276681,0.40760791301736,0.359743565320956,-6.832473754883
967,712309,201.9573333334,-61.64930277778,783,0.046000000000008,0.0003088128,4.460173659027e-05,6.570566620212e-05,4.436614108272e-05,6.506349745905e-05,4.493381857174e-05,6.624173693126e-05,0.320746839046488,0.278673291206352,-15.91199684143,0.02041715,0.0019524678,0.0028551014,0.002179676,0.00324156,0.002178788,0.0032347795,0.002133195,0.0031874762,0.41300821304316,0.3738020062446,-4.617231845856,0.031093199,0.002282502,0.003320029,0.0020926825,0.0031145348,0.0020098889,0.002985096,0.0019788283,0.002928106,0.4129827320574,0.36882945895212,-4.731282711029,0.0402616,0.004241073,0.0062703798,0.004317736,0.006383258,0.0042216172,0.0062673814,0.0043221707,0.0064417263,0.41111183166516,0.37278997898112,-2.808032035828,0.06354837,0.005058751,0.0075132228,0.004866306,0.0072152126,0.0046188314,0.0068274885,0.004312206,0.006388217,0.411637455225,0.3685796558856,-2.201970100403
968,713224,203.17725,-63.189325,803,0.04500000000000001,0.003525993,5.847852298757e-05,8.509304461768e-05,5.792652882519e-05,8.403508400079e-05,5.992998558213e-05,8.809516293695e-05,0.32374468445778,0.270754665136344,-16.19301795959,0.06373742,0.0020851537,0.0031055124,0.0020867998,0.0030927353,0.0022095852,0.003263256,0.0021643674,0.0032099853,0.411623328924,0.36157342791564,-8.327494621277,0.05148994,0.0026202686,0.0038670846,0.001916372,0.002802666,0.0019831557,0.0029328181,0.001943213,0.0028570578,0.40817725658424,0.357133030891416,-9.145055770874,0.10182103,0.0041027092,0.006070357,0.0039289673,0.005773013,0.0042176615,0.006236407,0.0043349,0.006419337,0.40905576944352,0.36093401908884,-8.804942131042,0.06028077,0.0049976413,0.0074030845,0.004815259,0.0071661132,0.004415949,0.0065227267,0.004322588,0.0064331396,0.40799966454504,0.3571998178959,-10.68431949615
969,713379,203.1305,-62.755025,971,0.037000000000008,0.0062473915,6.157629104564e-05,8.894960046746e-05,5.974104715278e-05,8.600582805229e-05,6.43592356937e-05,9.328038868262e-05,0.293863713741288,0.222932651638968,-15.10018062592,0.08088317,0.0020646893,0.0029931294,0.002262311,0.0033510004,0.0022719293,0.003378362,0.0022583168,0.0033397654,0.3977703750132,0.350938379764548,-9.619061470032,0.20842294,0.002702696,0.003999486,0.0022515873,0.0033433158,0.0019112034,0.0028086428,0.0022640512,0.0033805147,0.39350992441176,0.347588479518876,-10.66989040375,0.10463792,0.003916126,0.0057209847,0.00429428,0.0063849683,0.004292512,0.006356384,0.004310265,0.0063670864,0.39505079388636,0.350835412740696,-8.889347076416,0.27835196,0.004686392,0.0068723587,0.0047918474,0.0071043847,0.0046626157,0.006945506,0.0044351527,0.0065811137,0.39647817611712,0.349146336317076,-11.16252326965
970,713413,203.1462916667,-62.75734444445,1085,0.0330000000000012,0.0042976565,5.238533412921e-05,7.593377813464e-05,5.161650915397e-05,7.448706310242e-05,5.428283839137e-05,7.915440073702e-05,0.209278985857956,0.179435476660716,-53.78521728516,0.04658036,0.0019982406,0.0028792513,0.0020915435,0.0030652592,0.0022944363,0.0034037263,0.0023148074,0.0034314592,0.38988137245176,0.347099453210844,-4.785045146942,0.14340603,0.0027397042,0.0040643625,0.0022545226,0.0033495817,0.0019436324,0.0028603482,0.0021549482,0.0032059,0.37930759787556,0.345582455396652,-13.59497928619,0.0700154,0.004284823,0.006362129,0.00429744,0.0063817515,0.004279243,0.0063529555,0.0043531177,0.006444588,0.38973525166512,0.347279787063612,-4.494136810303,0.18615907,0.0049005626,0.007200344,0.004917558,0.0072530843,0.0043826527,0.0064301365,0.00448592,0.006679204,0.38145342469212,0.347880423069,-9.616024017334
971,715349,204.5945,-62.43766388889,997,0.036,0.0005685435,4.530142905423e-05,6.674959149677e-05,4.506430559559e-05,6.612382276217e-05,4.542381793726e-05,6.697511707898e-05,0.280690014362328,0.216349586844444,-16.91899490356,0.021199482,0.0022349758,0.0033160858,0.002289411,0.003408311,0.0022964347,0.0034085154,0.0022290905,0.0033064529,0.38271695375448,0.343051701784128,-12.33002662659,0.026747737,0.0027777697,0.0041190987,0.002285814,0.0034088888,0.0020720677,0.0030739238,0.0018666199,0.0027385629,0.38003683090212,0.334871113300308,-10.77212238312,0.04177057,0.0044004438,0.006550683,0.004332981,0.0064647202,0.0044265785,0.006575931,0.004481881,0.0066341925,0.38274362683308,0.344071596860892,-12.65344619751,0.04650936,0.0046719387,0.0068584466,0.0049014864,0.007258887,0.004386725,0.0064338143,0.0043968037,0.006521427,0.38337627053268,0.337792664766312,-13.43965435028
972,715519,204.5515416667,-62.02531944445,1053,0.0339999999999984,0.00035492005,4.529771467787e-05,6.606488750549e-05,4.492706648307e-05,6.529243546538e-05,4.603813795256e-05,6.782302807551e-05,0.238201767206208,0.206052884459496,-38.47629165649,0.023010504,0.002163636,0.0032164762,0.002293976,0.003401993,0.002303594,0.0034198249,0.002285533,0.0033729293,0.355547755956636,0.318717539310456,-10.3804063797,0.0648004,0.0023560089,0.0034365,0.0023024657,0.0034104306,0.002124063,0.0031384872,0.0019480751,0.0028279976,0.359397381544128,0.321075379848492,-8.239644050598,0.045231573,0.004269327,0.006341872,0.003634139,0.005271076,0.0041035954,0.0060268682,0.004402732,0.00652274,0.356361210346212,0.322161853313448,-9.344002723694,0.08750209,0.005089056,0.0075323214,0.004972826,0.0074085672,0.0047014784,0.00700401,0.004220579,0.006181048,0.35602390766142,0.314820140600196,-9.91561794281
973,716820,205.24175,-61.76203055556,649,0.056000000000016,0.0044398773,7.298598939087e-05,0.0001048209014698,7.038674812065e-05,0.0001012570573948,7.947935228003e-05,0.0001154841083917,0.38223510980616,0.340410143136996,-11.56747913361,0.12662014,0.0020261093,0.0029645222,0.0022673747,0.003367092,0.0023203588,0.0034476651,0.002275847,0.003383773,0.36719378829,0.331743836402892,-8.58354473114,0.12616794,0.0026765026,0.003963963,0.0023081913,0.0034191797,0.0019795117,0.0028859803,0.0019374287,0.002839747,0.3659057021142,0.32567167282104,-13.26986217499,0.14083019,0.004109063,0.0060356194,0.0043638307,0.0064956974,0.0044306032,0.006583441,0.004518011,0.0067099035,0.3688629567624,0.330352276563648,-11.31369304657,0.15356664,0.00532199,0.007875346,0.004999157,0.0074048215,0.0048595755,0.007216869,0.004481159,0.0066875247,0.37197798490512,0.326924592256548,-13.84316635132
974,719596,207.0002083333,-62.57136944444,1023,0.03499999999999921,0.002815868,4.694500603364e-05,6.82436148054e-05,4.640429688152e-05,6.715759081999e-05,4.786768840859e-05,7.037769682938e-05,0.272093236446384,0.208205237984652,-20.7179069519,0.029163238,0.002252777,0.0033474935,0.0023412236,0.0034832058,0.0022582626,0.0033529284,0.0022652512,0.0033769046,0.36655771732344,0.324582040309896,-15.30488109589,0.027925532,0.0023531374,0.003422883,0.0022963344,0.0034144714,0.0021250937,0.0031308345,0.0019892042,0.0029241175,0.36204963922512,0.316180199384676,-14.92862701416,0.04964731,0.004473536,0.0066270605,0.0040474175,0.005937719,0.0045330618,0.0067387484,0.004485708,0.0066834744,0.36709278821928,0.324059516191476,-17.36929512024,0.052934207,0.0055416753,0.00824962,0.005191223,0.0076858904,0.0049287276,0.0073037613,0.004284727,0.006282274,0.36392477154732,0.317365437746052,-17.71529006958
975,719654,206.6147083333,-61.712875,1153,0.0309999999999996,0.00057543535,4.397062002681e-05,6.410585046979e-05,4.366259599919e-05,6.345100700855e-05,4.45120385848e-05,6.553358980455e-05,0.227283805608732,0.185972705483436,-54.17846679688,0.02630413,0.0022255192,0.0032967078,0.0023337665,0.0034568233,0.0023713745,0.0035249551,0.0023199136,0.0034403936,0.36269989609716,0.319081097841264,-17.3234539032,0.047907583,0.0025925436,0.0037969009,0.0023730036,0.003523213,0.0019551222,0.0028588057,0.0020821819,0.003077153,0.356137812137592,0.31213504076004,-22.05260467529,0.048555136,0.0043496187,0.006476032,0.004279107,0.0063352548,0.0044038887,0.0065466044,0.004439248,0.006606747,0.359353512525564,0.316630810499184,-17.74875259399,0.0783385,0.0052506686,0.007767738,0.0046329554,0.0068181925,0.0044424874,0.0065174773,0.004616286,0.0068841637,0.36121672391904,0.31165614724158,-19.61344718933
976,721154,207.6530833333,-61.67173611111,1119,0.0320000000000004,0.0017590616,6.01014617132e-05,8.696199802216e-05,5.910812978982e-05,8.51471995702e-05,6.281063542701e-05,9.125862561632e-05,0.232968345284448,0.191152557730692,-53.97457885742,0.04760538,0.0021186457,0.0031185457,0.0023039377,0.0034127159,0.0022484034,0.0033539103,0.0022566267,0.0033502085,0.349367260932936,0.30790400505066,-16.73879432678,0.18883461,0.0027217506,0.004038627,0.002211084,0.0032816043,0.002056299,0.0030468304,0.0019593171,0.0028805437,0.348293572664256,0.306270748376856,-14.12384986877,0.07597293,0.0043382947,0.006448397,0.0042861984,0.0063199485,0.004471732,0.00664886,0.0044858935,0.0066550104,0.3471831381321,0.307972908020016,-15.62512874603,0.22582807,0.005436751,0.008074066,0.0051831035,0.007657256,0.004853635,0.007229266,0.004297168,0.0062874067,0.34903264045716,0.310143053531664,-12.97159957886
977,721199,207.7546666667,-61.83125833333,1153,0.0309999999999996,0.001654225,4.692680158769e-05,6.833390216343e-05,4.64579607069e-05,6.735204806319e-05,4.795240965905e-05,7.042523066048e-05,0.204496741294848,0.170245096087464,-59.68664550781,0.02900983,0.0019207671,0.0028037226,0.0023062036,0.0034422313,0.0023040485,0.003412498,0.0023300718,0.0034682627,0.345052003860468,0.304666221141828,-20.39981269836,0.09063012,0.0023288573,0.003402221,0.0023336161,0.0034561392,0.0019035055,0.0027947326,0.0021223533,0.0031282234,0.342301726341252,0.29800894856454,-24.55236816406,0.045069516,0.0039440044,0.0057882657,0.004513427,0.006736089,0.004433033,0.006595848,0.0042947414,0.0062982575,0.348219662904756,0.302876055240624,-17.29905128479,0.10813499,0.0046147355,0.0067366213,0.0052320487,0.0077521396,0.004519301,0.006604229,0.0047757155,0.007109805,0.34513315558434,0.301230788230908,-25.66575622559
978,721229,207.7289583333,-61.73805833333,1153,0.0309999999999996,0.009587991,7.616019138368e-05,0.0001092031598091,7.45810684748e-05,0.0001065043179551,7.921254291432e-05,0.0001153344492195,0.223329246044148,0.18314963579178,-57.30104827881,0.39641127,0.0021459227,0.003180384,0.0023141378,0.0034294862,0.0023029058,0.003418573,0.0023104732,0.0034246994,0.334653109312068,0.285961419343944,-20.92195129395,0.36404005,0.0027901293,0.0041222093,0.0022596067,0.0033499957,0.0021469037,0.0031825705,0.0019439169,0.0028582036,0.3287284076214,0.28284609317778,-21.77882003784,0.7423199,0.0046048826,0.006814192,0.004595389,0.00681595,0.004617993,0.0068352893,0.0040895375,0.006008418,0.33569785952568,0.285640478134164,-24.21406173706,0.07328362,0.004804039,0.007010296,0.005171304,0.007687385,0.0047394317,0.0070632594,0.004679394,0.006949591,0.331685304641712,0.288513064384452,-21.44214439392
979,721272,207.6757916667,-61.58686111111,1123,0.0320000000000004,0.04886238,0.0003702293033712,0.0004937257617712,0.0003650061262306,0.0004860134213232,0.0003935513086617,0.0005512700881809,0.23561848700046,0.193942278623592,-49.7805480957,0.22399299,0.0022145,0.0032824415,0.0022612948,0.0033144217,0.0023122353,0.003439828,0.0023992956,0.0035591952,0.331235378980632,0.282393902540196,-19.35322761536,0.20499003,0.0022684196,0.0033217298,0.0021352482,0.0031333957,0.0020081329,0.0029448771,0.0021043473,0.0031062197,0.324570089578644,0.273537248373036,-24.13352394104,0.25666192,0.0043361257,0.0064259623,0.004550211,0.006758114,0.004348298,0.0064381585,0.0045510996,0.006756999,0.334125906229008,0.285287022590652,-23.82605171204,0.2248545,0.004744102,0.0069584963,0.004744971,0.0069769598,0.004564768,0.006723331,0.004316987,0.0063759964,0.32709240913392,0.278160125017176,-21.06993103027
980,721432,207.8601666667,-61.74888333333,1153,0.0309999999999996,0.00094711035,4.924866152578e-05,7.174684287747e-05,4.88323130412e-05,7.09022351657e-05,5.016206341679e-05,7.359925075434e-05,0.202639192342776,0.171747580170636,-58.4390296936,0.026228148,0.002154939,0.0031922257,0.002251972,0.0033377153,0.0022535648,0.0033615727,0.00225881,0.003349688,0.318902283906948,0.274671822786336,-23.71312522888,0.051140882,0.0026956256,0.00402909,0.002266989,0.0033528572,0.0020153439,0.0029521778,0.0020714933,0.003057528,0.31529596447944,0.268896788358696,-22.21054077148,0.043430917,0.0042663296,0.0063203797,0.00437133,0.0064759473,0.0043626376,0.0064628655,0.0044204136,0.006532197,0.321799486875552,0.27586752176286,-21.04920959473,0.0908941,0.0049786763,0.0073432755,0.005129372,0.0075821723,0.0047655706,0.0070889015,0.0046140864,0.0068166032,0.320307403802868,0.271332800388324,-20.0204334259
981,721992,207.9939166667,-61.26077777778,1025,0.03499999999999921,0.022026531,9.555192809785e-05,0.0001368825614918,9.262701496482e-05,0.0001324129698332,0.0001000546471914,0.0001469937269576,0.260218322277084,0.206654384732256,-22.90013885498,0.21881786,0.0022965758,0.0034095538,0.0024439038,0.0036098217,0.0024781816,0.0036708815,0.0024338819,0.0036194015,0.31247323751448,0.267568141222008,-30.06463623047,0.17812464,0.0026506055,0.0038765091,0.0023488367,0.0034599272,0.0021453667,0.003150634,0.0021987692,0.0032794708,0.308571636676788,0.260038495063764,-25.43896484375,0.42288864,0.0043054386,0.0063126856,0.0045801904,0.0067720385,0.0047743865,0.0070883455,0.0048709656,0.0072442577,0.320625513792036,0.273205518722532,-23.42793273926,0.19690786,0.005199671,0.0076414943,0.004622234,0.00674418,0.0047226106,0.006910534,0.004913679,0.0072991927,0.312467157840744,0.265179097652436,-24.18841552734
982,722011,207.9921666667,-61.24278333333,1153,0.0309999999999996,0.0010360945,4.91357059218e-05,7.203229324659e-05,4.885520320386e-05,7.139563240344e-05,4.929326678393e-05,7.240522245411e-05,0.204362794756872,0.171073630452168,-59.11772918701,0.024888478,0.0022808064,0.003397623,0.0023555497,0.0035005934,0.0024313966,0.0036122124,0.0023665915,0.0035080817,0.318038374185552,0.269326478242872,-23.65369796753,0.03730651,0.0028964633,0.0043157144,0.002139454,0.0031443099,0.0021883468,0.0032422564,0.002190871,0.0032521435,0.311075359582896,0.257949531078336,-21.3413772583,0.048537612,0.0042500105,0.0062359963,0.004552867,0.006766307,0.0045675132,0.006802656,0.0047053923,0.006962069,0.32298853993416,0.277278810739524,-22.32111740112,0.06673186,0.0054131607,0.007977993,0.0054287408,0.00806359,0.0051417183,0.007634515,0.004902987,0.0072872834,0.31695422530176,0.261574864387524,-23.17322540283
983,722061,208.0519166667,-61.31119722222,1153,0.0309999999999996,0.0010865935,4.801575778401e-05,7.003341306699e-05,4.770733721671e-05,6.93496549502e-05,4.848334356211e-05,7.145652489271e-05,0.220663860440256,0.180965617299072,-56.8950958252,0.022414282,0.0021788161,0.0032159481,0.002410811,0.0035625948,0.0023835504,0.0035442335,0.0021236571,0.003129174,0.313906967639928,0.261174649000176,-23.30283737183,0.03637361,0.0025341911,0.0037274554,0.0023867136,0.0035521712,0.0022032761,0.003278692,0.0020549872,0.0030403119,0.306676536798492,0.253226488828644,-22.73702812195,0.043408062,0.004614582,0.006844438,0.004657893,0.006898245,0.004610103,0.006845577,0.004439897,0.00658685,0.318736076354964,0.269628226757064,-20.26947784424,0.06395136,0.0054349964,0.008060009,0.0051961574,0.007718592,0.0048104147,0.0071361107,0.0045980345,0.0068309186,0.311675012111664,0.2578676044941,-23.11693763733
984,723488,209.03725,-61.35525277778,1153,0.0309999999999996,0.0021965627,4.526587872533e-05,6.607308750972e-05,4.494274253375e-05,6.533686246257e-05,4.560766683426e-05,6.710028537782e-05,0.208975329995148,0.174923419952376,-56.83987426758,0.027494695,0.0022093588,0.0032825842,0.0023126202,0.0034412958,0.0022292654,0.0032832073,0.0022972792,0.0034130223,0.30663582682608,0.255476623773564,-26.19549560547,0.053055413,0.0028307645,0.00419463,0.0023054264,0.0034180863,0.0019295238,0.0028322677,0.0021093427,0.0031062758,0.303929030895228,0.247208103537552,-25.27224731445,0.043033995,0.004522457,0.006724005,0.004602311,0.0068454747,0.0046057035,0.0068586417,0.0047206157,0.006995536,0.310255229473128,0.265819877386092,-28.10366630554,0.096392296,0.005279985,0.007782467,0.0042475658,0.0061757527,0.0048829876,0.007261847,0.0042954865,0.006298002,0.305308014154452,0.253699570894248,-22.36351013184
