,Source,OBSRA,OBSDEC,7M_contNAXIS,7M_contCDELT,7M_contPEAK,7M_contAGMADRES,7M_contAGSTDRES,7M_contAGMADREM,7M_contAGSTDREM,7M_contAGMADIMM,7M_contAGSTDIMM,7M_contBMAJ,7M_contBMIN,7M_contBPA,7M_spw0PEAK,7M_spw0AGMADRESch0200,7M_spw0AGSTDRESch0200,7M_spw0AGMADRESch1000,7M_spw0AGSTDRESch1000,7M_spw0AGMADRESch2000,7M_spw0AGSTDRESch2000,7M_spw0AGMADRESch2800,7M_spw0AGSTDRESch2800,7M_spw0BMAJ,7M_spw0BMIN,7M_spw0BPA,7M_spw1PEAK,7M_spw1AGMADRESch0200,7M_spw1AGSTDRESch0200,7M_spw1AGMADRESch1000,7M_spw1AGSTDRESch1000,7M_spw1AGMADRESch2000,7M_spw1AGSTDRESch2000,7M_spw1AGMADRESch2800,7M_spw1AGSTDRESch2800,7M_spw1BMAJ,7M_spw1BMIN,7M_spw1BPA,7M_spw2PEAK,7M_spw2AGMADRESch0200,7M_spw2AGSTDRESch0200,7M_spw2AGMADRESch1000,7M_spw2AGSTDRESch1000,7M_spw2AGMADRESch2000,7M_spw2AGSTDRESch2000,7M_spw2AGMADRESch2800,7M_spw2AGSTDRESch2800,7M_spw2BMAJ,7M_spw2BMIN,7M_spw2BPA,7M_spw3PEAK,7M_spw3AGMADRESch0200,7M_spw3AGSTDRESch0200,7M_spw3AGMADRESch1000,7M_spw3AGSTDRESch1000,7M_spw3AGMADRESch2000,7M_spw3AGSTDRESch2000,7M_spw3AGMADRESch2800,7M_spw3AGSTDRESch2800,7M_spw3BMAJ,7M_spw3BMIN,7M_spw3BPA
10,631754,151.2336666667,-56.77785,75.0,1.10000000000016,0.30378717,0.004928890615702,0.00569671811536,0.004262551665306,0.005094185005873,0.004022372886539,0.005792515352368,7.2657594680796,4.9905123710616,-84.55048370361,5.879202,0.027001362,0.04208152,0.02872953,0.04030625,0.027341023,0.041090503,0.025422616,0.03670827,7.276993274689199,5.5170421600356,-84.92811584473,22.944304,0.031975493,0.049572542,0.024773212,0.035772037,0.046126734,0.062032733,0.031425327,0.04898969,7.290855884552399,5.4819650650032,-83.4054107666,6.2974615,0.06283979,0.087178886,0.07681108,0.112232365,0.052487854,0.07690409,0.053324204,0.07876474,7.3721809387224,5.4327278137212,-83.44123077393,26.815887,0.064937584,0.10193182,0.061900254,0.09304394,0.06036826,0.08920689,0.057108782,0.08333475,7.260101318358,5.4384794235216,-84.29256439209
11,637550,154.3215,-57.44198055556,75.0,1.10000000000016,0.015624655,0.0007783325854689,0.001015939516947,0.0006991098634899,0.0009120674803853,0.0008663898333907,0.00144638097845,7.193124771116399,5.3741531372076,-81.78887176514,0.97174287,0.024711408,0.032616977,0.02822749,0.038938005,0.02544007,0.03608009,0.023676103,0.035506267,7.3148398399368,5.2033047676092,-85.86641693115,29.678133,0.030459672,0.042265225,0.021323329,0.02935349,0.020968389,0.02830431,0.024575995,0.03828467,7.349550724029601,5.176339149474,-84.21343994141,1.4514135,0.04125988,0.06591397,0.049269047,0.06980064,0.043455373,0.067028895,0.05328342,0.07598742,7.311328411104,5.2006430625912,-84.81339263916,36.521664,0.05699386,0.086132765,0.050897613,0.0841487,0.040308554,0.06316767,0.046376456,0.06489971,7.3667173385628,5.040292739868001,-85.59808349609
12,G282.2988-00.7769,152.5013333333,-57.03536111111,75.0,1.10000000000016,0.03993917,0.0005498118698597,0.0006913524703123,0.0005030232714489,0.0006462170858867,0.0006341773550957,0.00093505094992,7.2647085189816,5.1805448532108,-82.98136138916,1.3090796,0.027836,0.040689003,0.030666258,0.046032343,0.04144746,0.054298278,0.030862425,0.043961793,7.5811395645144,5.4220094680788,-82.57610321045,8.551281,0.03854801,0.055159364,0.035090055,0.0525007,0.03082414,0.042618632,0.031832892,0.04533413,7.3540344238272,5.364428520204,-86.35013580322,1.6665285,0.067739084,0.09839326,0.057208218,0.09082636,0.079638965,0.119554915,0.065975755,0.09585276,7.5938329696644,5.392887115478399,-82.40451812744,10.269693,0.080332085,0.11113986,0.07219733,0.10230626,0.07149083,0.10249368,0.0583125,0.08725784,7.3765368461592,5.2970690727216,-86.68085479736
13,646022,158.375625,-58.92273333333,81.0,0.9900000000000001,0.0064509297,0.0002770785358734,0.000319677288644,0.0002057886886178,0.0002696964947972,0.0004346308414824,0.0006735640345141,6.9650502204888,4.9564018249524,-63.4750328064,0.2756716,0.027026523,0.042342607,0.032882042,0.046289466,0.034670327,0.049544975,0.03253581,0.044800304,7.0052037239088,5.027843475341999,-64.83195495605,2.2353592,0.035701435,0.054854397,0.032567576,0.046412196,0.032278538,0.046004288,0.030416632,0.043067973,7.017475128174,4.9377574920672,-64.80187988281,0.4786998,0.06545955,0.092923224,0.057600282,0.08846597,0.059646014,0.08861533,0.063766144,0.09021073,7.0524258613596,4.9944143295288,-65.09157562256,3.242795,0.058565676,0.094128974,0.08719772,0.12277159,0.069839366,0.10066525,0.06215263,0.089154765,6.9855027198804,4.94728422165,-64.38053894043
14,647452,159.40775,-58.78400277778,81.0,0.9900000000000001,0.035783313,0.0009107639780268,0.001121645676903,0.0008002246613614,0.001056749606505,0.0009960690513253,0.001330526079983,6.993827819823601,4.9832472801204,-64.17118835449,1.829135,0.028440034,0.04052762,0.027072404,0.040849008,0.033210315,0.04655899,0.031595822,0.045466553,7.182291984559201,5.0292592048656,-64.62808990479,13.228151,0.03515173,0.051206797,0.029253338,0.043965403,0.042230606,0.05190757,0.037308663,0.057070084,7.070233821868801,4.9740066528336,-63.99192810059,3.17664,0.06379203,0.09309588,0.060675573,0.087767355,0.06482256,0.09682549,0.05958986,0.084895216,7.112370491028,5.0349340438848,-65.16194152832,18.084875,0.0656805,0.09556711,0.064281315,0.09491198,0.066438735,0.09276368,0.06522755,0.10145566,7.1100564003,4.929706573488,-63.9924621582
15,651544,160.6942083333,-59.44038611111,81.0,1.00000000000008,0.06272733,0.001281144097447,0.00152086361777,0.001143955159932,0.001407818403095,0.00121949496679,0.001651338418014,6.9720082283016,5.0127444267264,-64.45807647705,1.9808023,0.02854439,0.041272856,0.03130422,0.045635376,0.033496358,0.04697739,0.032505583,0.04624716,7.063698768616799,5.0898690223704,-65.10985565186,5.1470957,0.042726222,0.059956294,0.029274242,0.041949864,0.029552199,0.044912707,0.058331482,0.06655769,6.9990119934084,4.9955472946152,-65.83294677734,2.469138,0.057698894,0.080634065,0.05719334,0.08470624,0.06875503,0.099325895,0.052580327,0.08503863,7.049824714659599,5.086358547210001,-65.27815246582,8.313924,0.06896596,0.10118568,0.071092464,0.10052735,0.05943446,0.08631005,0.062328577,0.08768552,6.9605984687796,4.9964747428908,-64.52153778076
16,653755,161.263625,-59.68437222223,81.0,1.00000000000008,27.605047,1.315861701965,3.157657623291,1.176473855972,1.923749804497,1.176473855972,1.923749804497,7.0168061256408,5.011171340943601,-63.96129608154,0.49156272,0.03319079,0.051779192,0.040773816,0.057934035,0.039066043,0.056256305,0.031773876,0.054619893,7.109769821166,5.0735173225392,-65.25327301025,0.70235765,0.05033934,0.06961593,0.037832342,0.053368364,0.034673043,0.05068582,0.030130025,0.046284195,7.0114326477048,5.0261373519912,-64.66756439209,0.5117742,0.06429632,0.10305843,0.066270456,0.09447365,0.059901122,0.091564134,0.05889856,0.08919491,7.1148653030412,5.0540904998784,-65.41568756104,0.5268831,0.06856611,0.09374498,0.06693858,0.0937285,0.06899099,0.10377015,0.06315515,0.09541456,6.9663448333728,5.0150761604316,-66.10304260254
17,654025,161.2865416667,-59.80639722223,81.0,1.00000000000008,0.0353981,0.003130163997412,0.005774761084467,0.003015678841621,0.004378139041364,0.003015678841621,0.004378139041364,7.017620086670401,5.0082626342772,-64.19665527344,1.6025198,0.033358466,0.047467306,0.03121013,0.044723965,0.032201737,0.04621789,0.027857875,0.04010831,7.113654136656,5.0894260406496,-63.96375656128,10.036546,0.035154514,0.050701283,0.027695972,0.04116747,0.02763424,0.039658245,0.02648901,0.04040312,6.992320537566,5.0378184318528,-64.74281311035,2.010029,0.059725948,0.08629121,0.05783553,0.08830208,0.06558612,0.0893227,0.05398057,0.07972233,7.1337957382188,5.0536570548996,-64.75639343262,14.853234,0.07955261,0.11191525,0.070168436,0.1087463,0.058271665,0.0823885,0.060517713,0.0927622,6.9503564834604,5.0134301185608,-65.68713378906
18,659209,163.5370416667,-60.79275277778,81.0,1.00000000000008,0.008607419,0.001153427176178,0.001827491214499,0.001133239711635,0.001630731159821,0.001133239711635,0.001630731159821,7.055871963501599,5.009113788606,-62.47742843628,0.49305147,0.030119017,0.04378862,0.03142664,0.045491125,0.033966392,0.050459784,0.029065916,0.044320144,7.1596250534052,5.0664649009716,-63.76908111572,12.503597,0.036294643,0.05298924,0.027314607,0.04111664,0.027126152,0.04160369,0.026211362,0.04127011,7.177539348601201,5.0253305435172,-64.34353637695,0.7068726,0.06556061,0.09250707,0.05650329,0.08624905,0.059673086,0.08991483,0.068293214,0.09620435,7.1536207199112,5.0629501342764,-63.68776321411,14.616287,0.06788913,0.106881075,0.07380404,0.10832746,0.06147747,0.097022794,0.059176166,0.08748878,7.1859788894664,5.014765262602801,-63.93804931641
19,666100,167.8920416666,-61.35399444446,81.0,1.00000000000008,0.12843238,0.01108995452523,0.02168583311141,0.01058942824602,0.01633813232183,0.01058942824602,0.01633813232183,7.2096271514892,4.9732289314272,-64.86889648438,3.5531037,0.027087279,0.04480563,0.033998154,0.04714851,0.032911822,0.045971423,0.029195935,0.04379146,7.2927145957932,5.0470304489136,-64.80480957031,7.0785003,0.037249193,0.051221278,0.028087335,0.04247311,0.03287002,0.051124044,0.029316474,0.04223782,7.166823387145201,5.0114822387688,-65.25093078613,4.643834,0.062973596,0.08889811,0.058116373,0.08172572,0.06563676,0.09664523,0.0651158,0.09413004,7.2909722328192,5.0216464996344,-65.7236328125,9.365055,0.073528536,0.101021856,0.0640934,0.09683344,0.062793225,0.08722968,0.057724427,0.089124866,7.180315017699599,4.9980964660632,-65.06878662109
20,666101,167.913875,-61.32804444446,81.0,1.00000000000008,0.2466153,0.01588311232626,0.03194766864181,0.01500337012112,0.02237314172089,0.01500337012112,0.02237314172089,7.2128276824968,4.982421875000401,-64.7578125,7.5477586,0.026049519,0.040367,0.032406006,0.048982,0.03859797,0.05371742,0.02909992,0.045330122,7.2559537887564,5.0505685806276,-64.39855957031,6.4446125,0.033904973,0.049472168,0.029868672,0.0424948,0.07998347,0.1431767,0.02944664,0.044263043,7.130835056303999,5.0215539932244,-63.76619338989,8.530732,0.06385576,0.09269738,0.060478628,0.08399869,0.06317045,0.089318804,0.06626027,0.09542232,7.235980510712399,5.057431697844,-64.67841339111,7.622483,0.06957722,0.09724402,0.0588584,0.08576376,0.06794846,0.091245085,0.06306757,0.09204129,7.147812843324001,5.0049581527692,-64.54874420166
21,666114,167.9127916666,-61.336575,81.0,1.00000000000008,0.074425556,0.006666201166809,0.01271512452513,0.006212152540684,0.009004300460219,0.006212152540684,0.009004300460219,7.210971355438799,4.9972801208508,-64.90637207031,2.2440257,0.029382743,0.044119004,0.030801825,0.04496113,0.030999467,0.04800018,0.03073621,0.045890827,7.3052349090588,5.0124850273116,-64.8828125,5.1434636,0.03310887,0.051812872,0.029197691,0.04344074,0.03322121,0.053110514,0.028509928,0.042609114,7.1713218688956,5.0031509399424,-64.75402832031,2.6483858,0.061918177,0.091795705,0.048704773,0.07182006,0.0589413,0.084770665,0.056054763,0.0830874,7.266907691956801,5.0323958396928,-64.45995330811,7.3855057,0.076468445,0.11152799,0.05826666,0.088150464,0.06016431,0.091189176,0.058368124,0.08773213,7.1846690177916,4.9891986846936,-64.31036376953
22,666242,168.0089166666,-61.30636111112,81.0,1.00000000000008,0.1494115,0.0109739061445,0.02355882711709,0.01038043107837,0.01757712289691,0.01038043107837,0.01757712289691,7.235998630524,4.9934868812568,-64.67797851562,3.0455291,0.030005176,0.047889885,0.031330712,0.04533828,0.030267198,0.045663767,0.03343424,0.048157975,7.284324169159199,5.0201606750472,-65.17468261719,31.271189,0.027436523,0.044484697,0.029815007,0.042385332,0.029364558,0.046325818,0.030044904,0.045015167,7.1728405952436,5.0019693374628,-64.46701049805,3.641587,0.056984194,0.09386562,0.054308724,0.08351122,0.05239102,0.0789115,0.06658881,0.09095757,7.275929927824801,5.022133350372,-64.72015380859,35.211315,0.06922685,0.10795589,0.06415188,0.096087255,0.06663271,0.097837515,0.06066495,0.09062816,7.202310085296,4.9805679321288,-64.77783203125
23,672346,171.4315,-62.18068055556,81.0,1.00000000000008,0.121983506,0.006981770507991,0.01593446731567,0.006560982204974,0.01067364681512,0.006560982204974,0.01067364681512,7.325991630554401,4.956124782564,-64.70910644531,3.8114867,0.029023647,0.04418702,0.027470687,0.04087745,0.03421495,0.049172256,0.028359106,0.042977106,7.4651956558236,5.086899280548,-64.32299804688,5.7148438,0.035201058,0.05362499,0.031798024,0.04603451,0.03893686,0.058529902,0.031767566,0.047591705,7.3313589096072,5.0305213928232,-66.3505859375,4.129536,0.068770394,0.10461795,0.061498404,0.085284695,0.06892452,0.110521354,0.05989649,0.09068461,7.3964934349056,5.0935482978804,-64.8770904541,10.207728,0.06926111,0.10214579,0.066385224,0.09538591,0.057246126,0.08820925,0.053863168,0.076252684,7.3292903900136,4.9921617507948,-66.34679412842
24,G286.2086+00.1694,159.63625,-58.32063888889,81.0,0.9799999999999199,0.251939,0.005188738927245,0.006847330369055,0.004573598504066,0.006029782351106,0.008709940128028,0.01356875430793,7.0292053222668,4.9145789146428,-65.4387512207,5.739333,0.027871346,0.04357978,0.029210772,0.044625785,0.03376075,0.04902222,0.029672083,0.044186138,6.9726905822736,5.00675678253,-64.89138031006,16.697426,0.038890358,0.05804824,0.029840073,0.042443667,0.056766625,0.06538064,0.06945116,0.07296025,7.0114612579344,4.9338006973272,-65.55732727051,6.072277,0.060967714,0.08928666,0.064429134,0.090371184,0.06641721,0.09235462,0.05232045,0.08018767,6.916686534882,5.030041694641199,-64.99641418457,18.538128,0.068324745,0.09717601,0.062678866,0.09028557,0.05562407,0.08332419,0.061557002,0.09509065,6.9828324317928,4.9240126609812,-65.8158493042
25,G287.4929-00.5691,161.1420833334,-59.58444444445,81.0,1.00000000000008,0.02103862,0.000461869611172,0.0005353505257517,0.0004096437478438,0.0005082075367682,0.000629520684015,0.0009159407927655,6.9687948226932,4.97797346115,-62.49975204468,4.896981,0.028740736,0.041354652,0.03004439,0.04721728,0.031739004,0.04697696,0.028794901,0.042908575,7.1404051780692,5.0360298156756,-62.15237808228,28.758778,0.032105476,0.048123665,0.03454984,0.04745136,0.03161884,0.043066747,0.028536133,0.04100452,7.0932712554936,5.0171294212344,-63.96827316284,6.210891,0.057724867,0.08779834,0.05291587,0.07671158,0.061962716,0.09308468,0.06046318,0.08590812,7.138141632079201,5.0613131523132,-62.41737747192,35.655956,0.07458988,0.11049454,0.062769376,0.08733884,0.049309436,0.07836052,0.055277236,0.08096983,7.0836925506588,4.9805307388296,-63.37843322754
26,G293.5607-00.6703,172.5306666666,-62.05355555556,81.0,1.00000000000008,0.04360483,0.00280920532532,0.00597836682573,0.002696171868593,0.003932650201023,0.002696171868593,0.003932650201023,7.389744758607601,4.9736475944532,-65.08326721191,2.2389078,0.027012002,0.040576708,0.030726543,0.046649493,0.030323539,0.046238516,0.029778343,0.043290846,7.384820938110001,5.0771946907044,-64.47250366211,10.705144,0.034261595,0.04960715,0.031337094,0.0460001,0.030841678,0.044457216,0.027880918,0.04203118,7.388388633729599,4.9673476219176,-66.11462402344,3.2810957,0.061455287,0.088243276,0.05383744,0.08070319,0.054634325,0.08416982,0.056502707,0.08072099,7.374319553376,5.060828685762,-64.51934814453,12.32283,0.07179909,0.10547822,0.06083493,0.091793485,0.062274538,0.088404186,0.05213692,0.08503306,7.3339858055124,4.990344524384399,-66.31050109863
27,G294.5117-01.6205,173.883875,-63.245,81.0,1.00000000000008,0.23163526,0.01565386354923,0.03229638189077,0.01479117944837,0.02213262021542,0.01479117944837,0.02213262021542,7.4344615936272,4.9887862205508,-65.05456542969,6.23142,0.031400807,0.046827905,0.03274966,0.04824748,0.031089772,0.048222654,0.021746099,0.034500565,7.4785580635068,5.0871891975408,-63.79736328125,18.921358,0.033320643,0.054955155,0.029857818,0.046849985,0.5530408,1.1069742,0.16676918,0.32139972,7.404005527495201,5.0721020698536,-64.96655273438,7.034012,0.063846245,0.09458612,0.07407988,0.10368107,0.056687914,0.087084025,0.06512816,0.09337191,7.464629650114801,5.10186815262,-63.58981323242,21.155645,0.06294634,0.09323653,0.061364762,0.09666949,0.07103135,0.104913294,0.0655148,0.09602684,7.451747894286001,5.0347180366524,-65.38256835938
28,569314,123.724125,-35.55180277778,85.0,0.93999999999996,0.009858253,0.0002885418070946,0.0003379053086974,0.0002560257562436,0.0003104812931269,0.0003693039761856,0.0005749547854066,6.9943137168888,4.7391796112076,-81.67947387695,0.39311963,0.02016509,0.029476669,0.018993195,0.028090911,0.022723155,0.03329049,0.02027107,0.030042658,7.1669044494612,4.787225723268,-84.62007141113,5.4780684,0.026830444,0.03725461,0.022502558,0.032722946,0.017651336,0.02386138,0.029736392,0.037660696,7.200720310212001,4.7412962913528,-80.65035247803,0.6285812,0.041350216,0.06262385,0.03828272,0.05542136,0.041652218,0.06076199,0.03673668,0.05675708,7.2354145050036,4.795197486876,-80.14270782471,5.865585,0.047726426,0.07066637,0.03940301,0.06358649,0.04191751,0.061719336,0.040898103,0.058815677,7.06123638153,4.7130618095388,-81.59976196289
29,569408,124.0002083333,-35.42910555556,85.0,0.93999999999996,0.004859618,0.0005254921270534,0.0006479521398433,0.000505706469994,0.0006300116656348,0.0006168195977807,0.0008838461944833,6.9862375259388,4.694716453553999,-82.04222106934,0.7820737,0.021303136,0.030959487,0.020619035,0.029980116,0.016348017,0.02627665,0.018522698,0.02855419,7.089205741884,4.7512235641464,-84.32977294922,5.1160545,0.024534201,0.034216896,0.020154329,0.029173583,0.017936114,0.024933008,0.03587549,0.04245313,7.2173724174504,4.719318389892,-82.91857147217,0.9129224,0.044970524,0.06631135,0.044711683,0.06370467,0.042119123,0.06328377,0.04117451,0.06184944,7.1693067550644,4.728351593016001,-80.52000427246,7.507639,0.04654026,0.06891197,0.040971983,0.0604379,0.043166317,0.06175741,0.043511435,0.059261844,7.0786738395684,4.7630047798152,-82.90812683105
30,586092,128.0366666667,-43.22973333333,83.0,0.96999999999984,0.37254018,0.004994427785277,0.0061438344419,0.00462583405897,0.005783908069134,0.004490406718105,0.006125629879534,7.385014057158001,4.590224742888,-73.56869506836,15.898915,0.029708566,0.036434583,0.017840965,0.024521597,0.019206304,0.02681094,0.019051434,0.02837379,7.505195617674,4.6240334510796,-73.97910308838,18.242605,0.0234433,0.033947233,0.017958539,0.027859924,0.027350385,0.03779636,0.026073152,0.037729215,7.4584546089156,4.5590066909784,-72.60538482666,16.568382,0.031380188,0.04763395,0.031805504,0.046231907,0.037795298,0.05171232,0.03368152,0.04949367,7.476493835448,4.6553978919996,-72.18069458008,19.295351,0.04224376,0.060328454,0.033799384,0.04844544,0.031985857,0.04701207,0.031384192,0.0445947,7.4422507286088,4.5340580940264,-71.87741088867
31,605160,135.88825,-48.4666388889,85.0,0.93999999999996,0.6186108,0.01125595998019,0.01357861049473,0.00964595656842,0.0123930349946,0.00931712705642,0.01409024465829,7.634340286254,4.6758060455328,-74.48818969727,10.463479,0.022431444,0.030899107,0.018030727,0.025911154,0.017991435,0.025659436,0.016818842,0.024878586,7.641188144683199,4.774285793304,-74.55481719971,21.096134,0.017800363,0.026065962,0.016392736,0.02392522,0.055586897,0.076894134,0.091083325,0.109305345,7.716657638548799,4.63234615326,-74.4393081665,10.162483,0.035210904,0.051145516,0.033210535,0.049725678,0.030626984,0.044861726,0.038071394,0.056738753,7.6352610588084,4.783855438231201,-74.33250427246,24.964508,0.032566946,0.047815505,0.035710078,0.05219533,0.033186805,0.048360277,0.03656075,0.05123388,7.5950279235828,4.6631846427912,-73.53317260742
32,605300,135.857625,-48.51714166668,85.0,0.93999999999996,0.046653695,0.001337875146419,0.001723528373986,0.001085806172341,0.001525029772893,0.00160486495588,0.003088972065598,7.6285719871524,4.6898860931388,-74.45195007324,1.7399678,0.018958056,0.025609192,0.017333653,0.024330897,0.019374344,0.028140534,0.01866599,0.02647541,7.6622519493108,4.715230464936,-75.02052307129,8.968681,0.021583857,0.029904362,0.01958243,0.028140288,0.032331843,0.037678853,0.047879785,0.056950655,7.726539134980801,4.6024975776672,-73.66440582275,2.1611178,0.036555167,0.053427357,0.037058827,0.054126572,0.031708825,0.044933047,0.031599596,0.045389395,7.689663887025601,4.7087697982788,-74.18831634521,12.3086405,0.03551931,0.050135788,0.03427444,0.049771413,0.027172718,0.041040264,0.029663483,0.04378095,7.633976936338801,4.6373534202564,-73.57675933838
33,606650,136.09225,-48.90846388889,83.0,0.9500000000000399,0.008263507,0.0005878519150428,0.0007558966171928,0.0005473928176798,0.0006842608563602,0.000713812885806,0.001060355338268,7.632271766664001,4.732013225556,-74.37467956543,0.34873545,0.018010043,0.026127849,0.023010675,0.03169694,0.018900637,0.026867464,0.018636737,0.027292809,7.791641712187201,4.7274627685536,-72.85787963867,5.6862903,0.019029906,0.03127428,0.02081626,0.02692645,0.017273743,0.024281299,0.01573972,0.022392761,7.656435489654,4.7341098785412,-73.14898681641,0.9089568,0.03594167,0.05397453,0.03866986,0.0526044,0.034646552,0.04949417,0.03492639,0.049467452,7.768675804136399,4.7181906700128,-72.18643951416,12.147002,0.03730195,0.05758176,0.03734025,0.054456834,0.03160333,0.050058085,0.030605985,0.04981099,7.679964065551199,4.6878991127028,-74.18801116943
34,G268.3957-00.4842,135.8545,-47.47430555557,85.0,0.93999999999996,0.21831845,0.002691113622859,0.003373282030225,0.002361336955801,0.003113497281447,0.002706955885515,0.003843271872029,7.556159973142799,4.676168441772,-74.73633575439,5.9866433,0.018004045,0.026385907,0.021292493,0.03152338,0.018944357,0.029772444,0.017840547,0.025982406,7.544115543365999,4.7144474983224,-73.49988555908,19.742207,0.023855202,0.036039717,0.01943653,0.028321201,0.031227788,0.03920445,0.1011807,0.112995274,7.5527529716484,4.6720175743116,-73.92799377441,7.471166,0.034852006,0.052583214,0.038762,0.05828629,0.03945925,0.057083197,0.037443347,0.05541329,7.520741462707201,4.728892803192,-73.10302734375,24.646492,0.04116782,0.059512448,0.042063855,0.061113648,0.038224403,0.053186055,0.038266376,0.058026765,7.501476764678399,4.6711745262144,-74.89190673828
35,108933,279.169375,-7.653872222224,89.0,0.8899999999999201,0.06722065,0.006420247256756,0.01204336993396,0.006136193405837,0.00980746652931,0.006136193405837,0.00980746652931,7.7725253105172,4.3039231300368,-70.11088562012,1.6627162,0.022265278,0.03222567,0.023879288,0.03440706,0.026291935,0.039831884,0.026668753,0.041169647,7.7516903877264,4.366892814634801,-73.05341339111,5.91003,0.03606538,0.053185184,0.041158974,0.064279184,0.027957099,0.043188546,0.022866322,0.03221203,7.6206803321844,4.3436665534968,-72.43635559082,1.8723295,0.051104464,0.0753061,0.05101521,0.078099705,0.04515192,0.06831343,0.048466768,0.07252505,7.747766494750801,4.3751974105836,-72.86541748047,10.637936,0.061681483,0.09061554,0.047712274,0.07304104,0.060846567,0.08327171,0.043403134,0.06887511,7.617022037506801,4.3249678611768,-72.1696395874
36,109432,279.12875,-7.540133333334,89.0,0.8899999999999201,0.033368837,0.003040110692382,0.005444996524602,0.002929035108536,0.004330893512815,0.002929035108536,0.004330893512815,7.8015007972728,4.3019862174972,-70.0673828125,0.87721896,0.025071258,0.034475144,0.025752343,0.035668835,0.023660084,0.033806536,0.026597502,0.040668957,7.7281708717332,4.4175834655776,-72.70915222168,5.333018,0.02571899,0.03842723,0.024377987,0.036016904,0.02105646,0.032871094,0.020669468,0.032027856,7.6258721351628,4.356544971466801,-72.22732543945,0.951104,0.050757926,0.07532356,0.056725986,0.07277298,0.05170736,0.078654096,0.046433106,0.07272617,7.7590436935428,4.4122066497792,-72.43891143799,6.0578823,0.063473366,0.08563978,0.05011253,0.0725672,0.050818015,0.07442028,0.052061263,0.07589689,7.612524032594401,4.323655128477601,-71.91398620605
37,111983,279.6522916667,-7.242152777782,89.0,0.8899999999999201,0.0028281854,0.0005307728424668,0.0008159137796611,0.0005189192597754,0.0007853513816372,0.0005189192597754,0.0007853513816372,7.7914509773256,4.302838802336399,-69.87640380859,0.19744368,0.023547824,0.03494706,0.02581956,0.035837635,0.024322541,0.03505166,0.024728715,0.03703566,7.6597037315352,4.4247870445248,-72.99697113037,2.6690366,0.02922441,0.04494491,0.027906952,0.038808037,0.021835912,0.030512713,0.022287253,0.03192156,7.721037864684,4.3011736869816,-72.50434875488,0.36183235,0.05044281,0.07366845,0.048205674,0.06970153,0.04630608,0.071286395,0.04545991,0.07172905,7.7527766227716,4.3785619735716,-72.93180847168,3.4026127,0.055953167,0.084012285,0.053167094,0.07320397,0.050136466,0.06954352,0.047524743,0.075574435,7.637501716614,4.3104519844056,-72.70934295654
38,112582,279.5399166667,-7.04230555556,89.0,0.8899999999999201,0.043587077,0.004295706748962,0.00793341267854,0.004091095179319,0.006630992516875,0.004091095179319,0.006630992516875,7.8030614852892,4.3093352317824,-69.76490783691,1.8784505,0.022471786,0.03245748,0.025397157,0.037798446,0.024450384,0.038691938,0.026207313,0.037175,7.6719670295724,4.4600334167484,-72.3673248291,3.5741818,0.028126284,0.04095884,0.021253265,0.0320756,0.020428972,0.029094279,0.019635923,0.029589234,7.774180412292001,4.309746265411199,-73.06845855713,2.319657,0.04581726,0.06672004,0.0444709,0.06761886,0.048567444,0.07202962,0.054177135,0.076881014,7.7168827056888,4.431857585907601,-72.41271972656,5.3719726,0.05741015,0.08442348,0.046415728,0.068279244,0.048196133,0.071341924,0.051491816,0.07623578,7.7564482688916,4.2834463119504,-72.07654571533
39,112942,279.0701666667,-6.721108333334,89.0,0.8899999999999201,0.10206405,0.008074099197984,0.01581194810569,0.007538510952145,0.01176691614091,0.007538510952145,0.01176691614091,7.793710708618801,4.3534870147692,-70.52430725098,4.743511,0.026943706,0.04245652,0.023872029,0.035360735,0.02594438,0.036265653,0.021289738,0.032384768,7.7638888359072,4.4305505752572,-72.37284851074,11.733129,0.028874457,0.04286902,0.025791433,0.036597263,0.024290932,0.03533242,0.019254286,0.030059567,7.844883441926401,4.3142652511596,-72.84001159668,5.1256957,0.05020554,0.07570446,0.044703465,0.0641544,0.05149195,0.07600666,0.05217949,0.077494755,7.770668983459201,4.42398738861,-72.24810791016,16.699427,0.055444367,0.07929103,0.049718734,0.071021624,0.05666095,0.0852599,0.04975816,0.07183983,7.8898611068712,4.2353825569164,-72.3738861084
40,113869,279.56425,-6.797786111112,89.0,0.8899999999999201,0.14393623,0.02355423942208,0.03578424826264,0.02245100587606,0.03197640925646,0.02245100587606,0.03197640925646,7.8038182258596,4.3156065940848,-69.53308105469,2.211883,0.022494787,0.03294197,0.026676625,0.03886558,0.02624392,0.04082086,0.023119852,0.033248756,7.7137351036056,4.483656406404,-72.71015930176,25.961138,0.029351264,0.043248214,0.024176328,0.035465512,0.021585414,0.032499094,0.021470508,0.032773297,7.829442501069599,4.3183584213264,-73.13365936279,2.7577555,0.04606255,0.07143322,0.046762962,0.06851526,0.040356245,0.05821784,0.052890178,0.078308634,7.7225995063764,4.4922747611988,-72.40789031982,29.25687,0.06547582,0.09838715,0.055261984,0.07588371,0.053437937,0.07518622,0.05161649,0.07508466,7.795926094053599,4.2738313674924,-72.47571563721
